,Normal,eyes-mavis,ears-nyan,back-bidens : plant-back-06,mouth-toothless-bite : reptile-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-escaped-gecko : reptile-tail-02,,16.8725,19.85,29.775
,Fuzzy,eyes-little-peas,ears-pogona,back-snail-shell : bug-back-02,mouth-peace-maker : bird-mouth-04,horn-trump : bird-horn-06,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-crimson-gecko,ears-bubblemaker,back-tri-spikes : reptile-back-04,mouth-kotaro : reptile-mouth-04,horn-cerastes : reptile-horn-06,tail-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-bubblemaker,back-goldfish : aquatic-back-06,mouth-catfish : aquatic-mouth-04,horn-babylonia : aquatic-horn-02,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-lucas,ears-nyan,back-jaguar : beast-back-06,mouth-nut-cracker : beast-mouth-02,horn-little-branch : beast-horn-02,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-the-last-leaf,back-blue-moon : aquatic-back-04,mouth-serious : plant-mouth-02,horn-little-branch : beast-horn-02,tail-twin-tail : bug-tail-04,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-the-last-leaf,back-tri-spikes : reptile-back-04,mouth-kotaro : reptile-mouth-04,horn-scaly-spear : reptile-horn-04,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-beetle-spike,back-buzz-buzz : bug-back-06,mouth-pincer : bug-mouth-04,horn-caterpillars : bug-horn-06,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-friezard,back-hermit : aquatic-back-02,mouth-peace-maker : bird-mouth-04,horn-trump : bird-horn-06,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-tiny-fan,back-raven : bird-back-06,mouth-zigzag : plant-mouth-04,horn-babylonia : aquatic-horn-02,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-nut-cracker,back-hero : beast-back-04,mouth-pincer : bug-mouth-04,horn-trump : bird-horn-06,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-nyan,back-shiitake : plant-back-04,mouth-goda : beast-mouth-04,horn-imp : beast-horn-04,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-owl,back-bidens : plant-back-06,mouth-serious : plant-mouth-02,horn-beech : plant-horn-04,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-nimo,back-green-thorns : reptile-back-06,mouth-toothless-bite : reptile-mouth-02,horn-rose-bud : plant-horn-06,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-tiny-fan,back-goldfish : aquatic-back-06,mouth-mosquito : bug-mouth-02,horn-cuckoo : bird-horn-04,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-curved-spine,back-cupid : bird-back-04,mouth-nut-cracker : beast-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Fuzzy,eyes-tricky,ears-pogona,back-jaguar : beast-back-06,mouth-nut-cracker : beast-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-crimson-gecko,ears-clover,back-bone-sail : reptile-back-02,mouth-toothless-bite : reptile-mouth-02,horn-clamshell : aquatic-horn-06,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Normal,eyes-gecko,ears-owl,back-bone-sail : reptile-back-02,mouth-mosquito : bug-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-tricky,ears-nyan,back-ronin : beast-back-02,mouth-nut-cracker : beast-mouth-02,horn-candy-babylonia : aquatic-horn-02,tail-iguana : reptile-tail-04,,16.8725,19.85,29.775
,Fuzzy,eyes-lucas,ears-bubblemaker,back-tri-spikes : reptile-back-04,mouth-venom-bite : reptile-mouth-02,horn-teal-shell : aquatic-horn-04,tail-twin-tail : bug-tail-04,,16.8725,19.85,29.775
,Normal,eyes-clear,ears-rosa,back-buzz-buzz : bug-back-06,mouth-catfish : aquatic-mouth-04,horn-eggshell : bird-horn-02,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-nyan,back-hero : beast-back-04,mouth-venom-bite : reptile-mouth-02,horn-teal-shell : aquatic-horn-04,tail-kuro-koi : aquatic-tail-02,,42.4915,49.99,74.985
,Normal,eyes-bookworm,ears-pogona,back-buzz-buzz : bug-back-06,mouth-lam : aquatic-mouth-02,horn-rose-bud : plant-horn-06,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-beetle-spike,back-ronin : beast-back-02,mouth-zigzag : plant-mouth-04,horn-babylonia : aquatic-horn-02,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-rosa,back-bidens : plant-back-06,mouth-goda : beast-mouth-04,horn-merry : beast-horn-06,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-nyan,back-hasagi : beast-back-02,mouth-pincer : bug-mouth-04,horn-caterpillars : bug-horn-06,tail-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-the-last-leaf,back-bidens : plant-back-06,mouth-nut-cracker : beast-mouth-02,horn-imp : beast-horn-04,tail-fish-snack : bug-tail-06,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-tiny-fan,back-bone-sail : reptile-back-02,mouth-zigzag : plant-mouth-04,horn-imp : beast-horn-04,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Fuzzy,eyes-clear,ears-bubblemaker,back-crystal-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-cerastes : reptile-horn-06,tail-tiny-dino : reptile-tail-06,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-the-last-leaf,back-shiitake : plant-back-04,mouth-kotaro : reptile-mouth-04,horn-trump : bird-horn-06,tail-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-broken-bookworm,ears-rosa,back-hermit : aquatic-back-02,mouth-catfish : aquatic-mouth-04,horn-teal-shell : aquatic-horn-04,tail-shiba : beast-tail-06,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-ear-breathing,back-hero : beast-back-04,mouth-mosquito : bug-mouth-02,horn-merry : beast-horn-06,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-owl,back-pink-turnip : plant-back-02,mouth-kotaro : reptile-mouth-04,horn-cerastes : reptile-horn-06,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-neo,ears-nut-cracker,back-buzz-buzz : bug-back-06,mouth-catfish : aquatic-mouth-04,horn-trump : bird-horn-06,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Fuzzy,eyes-sleepless,ears-early-bird,back-raven : bird-back-06,mouth-doubletalk : bird-mouth-02,horn-clamshell : aquatic-horn-06,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-clover,back-bidens : plant-back-06,mouth-mosquito : bug-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-clover,back-jaguar : beast-back-06,mouth-goda : beast-mouth-04,horn-cerastes : reptile-horn-06,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-tricky,ears-clover,back-cupid : bird-back-04,mouth-serious : plant-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-nimo,back-starry-balloon : bird-back-02,mouth-zigzag : plant-mouth-04,horn-beech : plant-horn-04,tail-kuro-koi : aquatic-tail-02,,42.4915,49.99,74.985
,Normal,eyes-little-peas,ears-nyan,back-ronin : beast-back-02,mouth-zigzag : plant-mouth-04,horn-rose-bud : plant-horn-06,tail-fish-snack : bug-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-bubblemaker,back-turnip : plant-back-02,mouth-catfish : aquatic-mouth-04,horn-imp : beast-horn-04,tail-fire-ant : bug-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-tiny-fan,back-bidens : plant-back-06,mouth-serious : plant-mouth-02,horn-trump : bird-horn-06,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-friezard,back-ronin : beast-back-02,mouth-goda : beast-mouth-04,horn-imp : beast-horn-04,tail-wall-gecko : reptile-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-nut-cracker,back-bidens : plant-back-06,mouth-humorless : plant-mouth-02,horn-eggshell : bird-horn-02,tail-escaped-gecko : reptile-tail-02,,42.4915,49.99,74.985
,Normal,eyes-sleepless,ears-bubblemaker,back-turnip : plant-back-02,mouth-lam : aquatic-mouth-02,horn-antenna : bug-horn-04,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-owl,back-buzz-buzz : bug-back-06,mouth-serious : plant-mouth-02,horn-beech : plant-horn-04,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-clover,back-bidens : plant-back-06,mouth-serious : plant-mouth-02,horn-babylonia : aquatic-horn-02,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-tiny-fan,back-hasagi : beast-back-02,mouth-doubletalk : bird-mouth-02,horn-caterpillars : bug-horn-06,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-friezard,back-goldfish : aquatic-back-06,mouth-pincer : bug-mouth-04,horn-little-branch : beast-horn-02,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-nimo,back-crystal-hermit : aquatic-back-02,mouth-zigzag : plant-mouth-04,horn-candy-babylonia : aquatic-horn-02,tail-namek-carrot : plant-tail-02,,1343,1580,2370
,Fuzzy,eyes-papi,ears-nyan,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-laggingggggg : bug-horn-02,tail-koi : aquatic-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-rosa,back-balloon : bird-back-02,mouth-lam : aquatic-mouth-02,horn-caterpillars : bug-horn-06,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-bookworm,ears-nyan,back-ronin : beast-back-02,mouth-doubletalk : bird-mouth-02,horn-unko : reptile-horn-02,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-innocent-lamb,back-snail-shell : bug-back-02,mouth-serious : plant-mouth-02,horn-rose-bud : plant-horn-06,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-nimo,back-ronin : beast-back-02,mouth-pincer : bug-mouth-04,horn-golden-shell : bird-horn-02,tail-shiba : beast-tail-06,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-clover,back-hermit : aquatic-back-02,mouth-nut-cracker : beast-mouth-02,horn-merry : beast-horn-06,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-clover,back-bone-sail : reptile-back-02,mouth-lam : aquatic-mouth-02,horn-golden-shell : bird-horn-02,tail-fire-ant : bug-tail-02,,42.4915,49.99,74.985
,Normal,eyes-confused,ears-early-bird,back-bidens : plant-back-06,mouth-kotaro : reptile-mouth-04,horn-rose-bud : plant-horn-06,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-nimo,back-snail-shell : bug-back-02,mouth-catfish : aquatic-mouth-04,horn-imp : beast-horn-04,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-nimo,back-snail-shell : bug-back-02,mouth-kotaro : reptile-mouth-04,horn-trump : bird-horn-06,tail-fish-snack : bug-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-nyan,back-goldfish : aquatic-back-06,mouth-nut-cracker : beast-mouth-02,horn-pinku-unko : reptile-horn-02,tail-snowy-swallow : bird-tail-02,,42.4915,49.99,74.985
,Normal,eyes-neo,ears-ear-breathing,back-raven : bird-back-06,mouth-kotaro : reptile-mouth-04,horn-cerastes : reptile-horn-06,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-larva,back-turnip : plant-back-02,mouth-nut-cracker : beast-mouth-02,horn-rose-bud : plant-horn-06,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-bookworm,ears-innocent-lamb,back-buzz-buzz : bug-back-06,mouth-goda : beast-mouth-04,horn-cuckoo : bird-horn-04,tail-snowy-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-innocent-lamb,back-ronin : beast-back-02,mouth-toothless-bite : reptile-mouth-02,horn-merry : beast-horn-06,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Fuzzy,eyes-neo,ears-nimo,back-hermit : aquatic-back-02,mouth-serious : plant-mouth-02,horn-lagging : bug-horn-02,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-innocent-lamb,back-goldfish : aquatic-back-06,mouth-lam : aquatic-mouth-02,horn-rose-bud : plant-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-leafy,back-ronin : beast-back-02,mouth-mosquito : bug-mouth-02,horn-merry : beast-horn-06,tail-shiba : beast-tail-06,,1.4867,1.749,2.6235
,Fuzzy,eyes-lucas,ears-innocent-lamb,back-hero : beast-back-04,mouth-goda : beast-mouth-04,horn-trump : bird-horn-06,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-nut-cracker,back-green-thorns : reptile-back-06,mouth-mosquito : bug-mouth-02,horn-winter-branch : beast-horn-02,tail-iguana : reptile-tail-04,,16.8725,19.85,29.775
,Normal,eyes-clear,ears-friezard,back-turnip : plant-back-02,mouth-kotaro : reptile-mouth-04,horn-beech : plant-horn-04,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-curved-spine,back-blue-moon : aquatic-back-04,mouth-lam : aquatic-mouth-02,horn-pinku-unko : reptile-horn-02,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-nut-cracker,back-ronin : beast-back-02,mouth-lam : aquatic-mouth-02,horn-imp : beast-horn-04,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-nyan,back-ronin : beast-back-02,mouth-lam : aquatic-mouth-02,horn-caterpillars : bug-horn-06,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-tricky,ears-nut-cracker,back-balloon : bird-back-02,mouth-nut-cracker : beast-mouth-02,horn-antenna : bug-horn-04,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-larva,back-snail-shell : bug-back-02,mouth-lam : aquatic-mouth-02,horn-beech : plant-horn-04,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-bubblemaker,back-ronin : beast-back-02,mouth-lam : aquatic-mouth-02,horn-unko : reptile-horn-02,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-bookworm,ears-nut-cracker,back-blue-moon : aquatic-back-04,mouth-pincer : bug-mouth-04,horn-merry : beast-horn-06,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-tiny-fan,back-bone-sail : reptile-back-02,mouth-nut-cracker : beast-mouth-02,horn-rose-bud : plant-horn-06,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-innocent-lamb,back-shiitake : plant-back-04,mouth-nut-cracker : beast-mouth-02,horn-cerastes : reptile-horn-06,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sky-mavis,ears-leafy,back-blue-moon : aquatic-back-04,mouth-catfish : aquatic-mouth-04,horn-trump : bird-horn-06,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-pointy-nyan,back-garish-worm : bug-back-04,mouth-nut-cracker : beast-mouth-02,horn-cuckoo : bird-horn-04,tail-hatsune : plant-tail-06,,16.8725,19.85,29.775
,Normal,eyes-broken-bookworm,ears-ear-breathing,back-turnip : plant-back-02,mouth-kotaro : reptile-mouth-04,horn-rose-bud : plant-horn-06,tail-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-lucas,ears-early-bird,back-garish-worm : bug-back-04,mouth-goda : beast-mouth-04,horn-lagging : bug-horn-02,tail-the-last-one : bird-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-nimo,back-buzz-buzz : bug-back-06,mouth-kotaro : reptile-mouth-04,horn-clamshell : aquatic-horn-06,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-tiny-fan,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-golden-shell : bird-horn-02,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-nyan,back-turnip : plant-back-02,mouth-pincer : bug-mouth-04,horn-imp : beast-horn-04,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-owl,back-buzz-buzz : bug-back-06,mouth-lam : aquatic-mouth-02,horn-unko : reptile-horn-02,tail-fire-ant : bug-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-tiny-fan,back-starry-shell : bug-back-02,mouth-catfish : aquatic-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-ant : bug-tail-02,,16.8725,19.85,29.775
,Normal,eyes-calico-zeal,ears-ear-breathing,back-hero : beast-back-04,mouth-lam : aquatic-mouth-02,horn-imp : beast-horn-04,tail-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-mavis,ears-rosa,back-balloon : bird-back-02,mouth-nut-cracker : beast-mouth-02,horn-babylonia : aquatic-horn-02,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-curved-spine,back-bone-sail : reptile-back-02,mouth-peace-maker : bird-mouth-04,horn-cuckoo : bird-horn-04,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Fuzzy,eyes-zeal,ears-curved-spine,back-turnip : plant-back-02,mouth-serious : plant-mouth-02,horn-beech : plant-horn-04,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-beetle-spike,back-hermit : aquatic-back-02,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-bubblemaker,back-hermit : aquatic-back-02,mouth-serious : plant-mouth-02,horn-babylonia : aquatic-horn-02,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-rosa,back-bidens : plant-back-06,mouth-zigzag : plant-mouth-04,horn-caterpillars : bug-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-innocent-lamb,back-buzz-buzz : bug-back-06,mouth-mosquito : bug-mouth-02,horn-little-branch : beast-horn-02,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-heart-cheek,back-ronin : beast-back-02,mouth-doubletalk : bird-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-cattail : plant-tail-04,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-red-nimo,back-blue-moon : aquatic-back-04,mouth-zigzag : plant-mouth-04,horn-trump : bird-horn-06,tail-the-last-one : bird-tail-06,,16.8725,19.85,29.775
,Normal,eyes-zeal,ears-nyan,back-tri-spikes : reptile-back-04,mouth-goda : beast-mouth-04,horn-little-branch : beast-horn-02,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-larva,back-blue-moon : aquatic-back-04,mouth-goda : beast-mouth-04,horn-scaly-spear : reptile-horn-04,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-leafy,back-jaguar : beast-back-06,mouth-peace-maker : bird-mouth-04,horn-rose-bud : plant-horn-06,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-rosa,back-buzz-buzz : bug-back-06,mouth-peace-maker : bird-mouth-04,horn-imp : beast-horn-04,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-owl,back-tri-spikes : reptile-back-04,mouth-zigzag : plant-mouth-04,horn-candy-babylonia : aquatic-horn-02,tail-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-nyan,back-blue-moon : aquatic-back-04,mouth-doubletalk : bird-mouth-02,horn-antenna : bug-horn-04,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-early-bird,back-garish-worm : bug-back-04,mouth-catfish : aquatic-mouth-04,horn-unko : reptile-horn-02,tail-shiba : beast-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-deadly-pogona,back-turnip : plant-back-02,mouth-mosquito : bug-mouth-02,horn-rose-bud : plant-horn-06,tail-namek-carrot : plant-tail-02,,42.4915,49.99,74.985
,Normal,eyes-sleepless,ears-pogona,back-crystal-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-scaly-spear : reptile-horn-04,tail-ant : bug-tail-02,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-innocent-lamb,back-garish-worm : bug-back-04,mouth-toothless-bite : reptile-mouth-02,horn-clamshell : aquatic-horn-06,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-friezard,back-jaguar : beast-back-06,mouth-toothless-bite : reptile-mouth-02,horn-trump : bird-horn-06,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-clover,back-balloon : bird-back-02,mouth-toothless-bite : reptile-mouth-02,horn-cuckoo : bird-horn-04,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-calico-zeal,ears-rosa,back-snail-shell : bug-back-02,mouth-goda : beast-mouth-04,horn-unko : reptile-horn-02,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-clear,ears-early-bird,back-blue-moon : aquatic-back-04,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-sakura-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-leafy,back-turnip : plant-back-02,mouth-nut-cracker : beast-mouth-02,horn-clamshell : aquatic-horn-06,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-innocent-lamb,back-shiitake : plant-back-04,mouth-doubletalk : bird-mouth-02,horn-beech : plant-horn-04,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-deadly-pogona,back-cupid : bird-back-04,mouth-lam : aquatic-mouth-02,horn-little-branch : beast-horn-02,tail-the-last-one : bird-tail-06,,16.8725,19.85,29.775
,Normal,eyes-mavis,ears-red-nimo,back-goldfish : aquatic-back-06,mouth-lam : aquatic-mouth-02,horn-winter-branch : beast-horn-02,tail-tadpole : aquatic-tail-06,,42.4915,49.99,74.985
,Normal,eyes-neo,ears-innocent-lamb,back-tri-spikes : reptile-back-04,mouth-zigzag : plant-mouth-04,horn-merry : beast-horn-06,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-tiny-fan,back-blue-moon : aquatic-back-04,mouth-mr-doubletalk : bird-mouth-02,horn-teal-shell : aquatic-horn-04,tail-koi : aquatic-tail-02,,16.8725,19.85,29.775
